Dates;EONIA Index;SXXR Index
4/25/2013;0.083;533.18
4/26/2013;0.082;531.73
4/29/2013;0.085;534.86
4/30/2013;0.102;533.78
05/01/2013;0.102;534.22
05/02/2013;0.078;536.14
05/03/2013;0.077;541.91
05/06/2013;0.083;542.02
05/07/2013;0.075;543.51
05/08/2013;0.064;547.48
05/09/2013;0.072;547.95
05/10/2013;0.074;550.25
5/13/2013;0.086;549.31
5/14/2013;0.081;551.65
5/15/2013;0.078;556.32
5/16/2013;0.082;556.27
5/17/2013;0.066;557.8
5/20/2013;0.069;560.03
5/21/2013;0.076;560.53
5/22/2013;0.083;561.86
5/23/2013;0.078;549.94
5/24/2013;0.081;548.87
5/27/2013;0.082;550.7
5/28/2013;0.084;557.75
5/29/2013;0.076;547.46
5/30/2013;0.073;549.47
5/31/2013;0.114;544.67
06/03/2013;0.078;540.56
06/04/2013;0.078;542.38
06/05/2013;0.081;534.51
06/06/2013;0.083;528.35
06/07/2013;0.078;535.08
06/10/2013;0.082;534.76
06/11/2013;0.075;528.45
06/12/2013;0.077;526.95
6/13/2013;0.074;526.65
6/14/2013;0.075;527.77
6/17/2013;0.08;531.61
6/18/2013;0.073;531.2
6/19/2013;0.082;530.06
6/20/2013;0.082;514.36
6/21/2013;0.084;508.44
6/24/2013;0.084;500
6/25/2013;0.079;507.3
6/26/2013;0.084;516.17
6/27/2013;0.086;519.57
6/28/2013;0.208;517.06
07/01/2013;0.085;523.02
07/02/2013;0.082;520.92
07/03/2013;0.082;518.01
07/04/2013;0.087;530.16
07/05/2013;0.087;523.19
07/08/2013;0.084;530.57
07/09/2013;0.083;534.58
07/10/2013;0.088;535.11
07/11/2013;0.09;538.2
07/12/2013;0.087;537.57
7/15/2013;0.086;539.83
7/16/2013;0.083;536.08
7/17/2013;0.09;539.25
7/18/2013;0.091;544.18
7/19/2013;0.098;544.35
7/22/2013;0.101;545.16
7/23/2013;0.105;543.62
7/24/2013;0.104;546.66
7/25/2013;0.098;544
7/26/2013;0.097;542.69
7/29/2013;0.092;542.97
7/30/2013;0.099;543.65
7/31/2013;0.143;543.98
08/01/2013;0.093;550.73
08/02/2013;0.084;552.29
08/05/2013;0.083;553.36
08/06/2013;0.078;551.11
08/07/2013;0.099;550.3
08/08/2013;0.084;552.77
08/09/2013;0.082;555.96
08/12/2013;0.079;556.25
8/13/2013;0.077;559.36
8/14/2013;0.08;561.35
8/15/2013;0.077;555.41
8/16/2013;0.078;557.27
8/19/2013;0.079;554.37
8/20/2013;0.078;549.78
8/21/2013;0.078;547.08
8/22/2013;0.079;552.41
8/23/2013;0.077;554.55
8/26/2013;0.078;554.13
8/27/2013;0.08;544.16
8/28/2013;0.078;542.22
8/29/2013;0.076;546.29
8/30/2013;0.107;541.18
09/02/2013;0.079;551.4
09/03/2013;0.08;549.32
09/04/2013;0.073;550.46
09/05/2013;0.069;554.53
09/06/2013;0.075;557.32
09/09/2013;0.068;556.86
09/10/2013;0.071;564.07
09/11/2013;0.073;566.06
09/12/2013;0.068;565.82
9/13/2013;0.072;567.13
9/16/2013;0.073;570.73
9/17/2013;0.075;568.06
9/18/2013;0.078;570.49
9/19/2013;0.075;573.71
9/20/2013;0.078;572.17
9/23/2013;0.08;569.4
9/24/2013;0.077;570.53
9/25/2013;0.077;570.26
9/26/2013;0.082;570.26
9/27/2013;0.085;568.74
9/30/2013;0.179;565.63
10/01/2013;0.08;570.01
10/02/2013;0.079;566.28
10/03/2013;0.079;564.03
10/04/2013;0.084;564.65
10/07/2013;0.082;563.36
10/08/2013;0.084;559.09
10/09/2013;0.081;556.1
10/10/2013;0.08;565.48
10/11/2013;0.085;567.91
10/14/2013;0.078;569.01
10/15/2013;0.078;573.76
10/16/2013;0.082;575.2
10/17/2013;0.088;575.99
10/18/2013;0.093;580.54
10/21/2013;0.091;582.51
10/22/2013;0.093;585.11
10/23/2013;0.094;581.69
10/24/2013;0.096;584.21
10/25/2013;0.096;583.69
10/28/2013;0.095;582.6
10/29/2013;0.098;584.92
10/30/2013;0.103;585
10/31/2013;0.228;587.87
11/01/2013;0.092;586.28
11/04/2013;0.092;588.1
11/05/2013;0.089;587
11/06/2013;0.086;589.81
11/07/2013;0.078;589.76
11/08/2013;0.077;588.83
11/11/2013;0.076;590.4
11/12/2013;0.074;586.95
11/13/2013;0.07;583.83
11/14/2013;0.076;588.59
11/15/2013;0.079;589.7
11/18/2013;0.084;592.82
11/19/2013;0.086;588.92
11/20/2013;0.091;589.76
11/21/2013;0.108;588.86
11/22/2013;0.117;589.51
11/25/2013;0.132;592.07
11/26/2013;0.131;588.54
11/27/2013;0.123;591.85
11/28/2013;0.127;593.97
11/29/2013;0.277;593.91
12/02/2013;0.112;591.98
12/03/2013;0.117;582.92
12/04/2013;0.126;579.59
12/05/2013;0.127;574.44
12/06/2013;0.127;578.29
12/09/2013;0.125;579.49
12/10/2013;0.131;575.4
12/11/2013;0.144;572.48
12/12/2013;0.139;566.9
12/13/2013;0.15;565.99
12/16/2013;0.183;573.19
12/17/2013;0.206;568.94
12/18/2013;0.176;573.87
12/19/2013;0.159;583.84
12/20/2013;0.161;586.95
12/23/2013;0.158;591.13
12/24/2013;0.171;592.63
12/25/2013;0.171;592.63
12/26/2013;0.171;592.63
12/27/2013;0.192;598.96
12/30/2013;0.223;597.96
12/31/2013;0.446;600.04
01/01/2014;0.446;600.04
01/02/2014;0.152;595.6
01/03/2014;0.111;598.93
01/06/2014;0.096;597.72
01/07/2014;0.099;602.15
01/08/2014;0.137;602.8
01/09/2014;0.156;600.35
01/10/2014;0.154;603.17
1/13/2014;0.153;604.61
1/14/2014;0.147;605.54
1/15/2014;0.21;611.76
1/16/2014;0.3;610.81
1/17/2014;0.343;614.15
1/20/2014;0.359;613.57
1/21/2014;0.351;614.06
1/22/2014;0.238;614.67
1/23/2014;0.21;608.5
1/24/2014;0.191;593.99
1/27/2014;0.188;589
1/28/2014;0.179;593.02
1/29/2014;0.157;589.83
1/30/2014;0.155;591.55
1/31/2014;0.228;590.1
02/03/2014;0.14;582.21
02/04/2014;0.133;581.06
02/05/2014;0.145;581.98
02/06/2014;0.132;590.64
02/07/2014;0.131;594.88
02/10/2014;0.127;595.26
02/11/2014;0.122;602.98
02/12/2014;0.17;607.74
2/13/2014;0.159;606.79
2/14/2014;0.144;610.17
2/17/2014;0.15;612.43
2/18/2014;0.153;612.51
2/19/2014;0.164;613.54
2/20/2014;0.169;613.24
2/21/2014;0.171;615.64
2/24/2014;0.169;619.49
2/25/2014;0.166;619.87
2/26/2014;0.168;618.67
2/27/2014;0.162;618.1
2/28/2014;0.259;619.58
03/03/2014;0.156;605.54
03/04/2014;0.157;618
03/05/2014;0.164;618.07
03/06/2014;0.163;618.73
03/07/2014;0.159;611.01
03/10/2014;0.167;607.97
03/11/2014;0.171;608.13
03/12/2014;0.172;602.17
3/13/2014;0.17;595.86
3/14/2014;0.158;591.68
3/17/2014;0.162;598.3
3/18/2014;0.16;602.16
3/19/2014;0.168;601.7
3/20/2014;0.163;601.85
3/21/2014;0.17;602.48
3/24/2014;0.169;596.14
3/25/2014;0.172;603.82
3/26/2014;0.171;608.3
3/27/2014;0.174;609.23
3/28/2014;0.195;613.59
3/31/2014;0.688;614.69
04/01/2014;0.194;618.47
04/02/2014;0.212;619.63
04/03/2014;0.218;620.32
04/04/2014;0.212;624.08
04/07/2014;0.224;616.36
04/08/2014;0.216;614.4
04/09/2014;0.209;616.92
04/10/2014;0.207;613.85
04/11/2014;0.209;605.36
4/14/2014;0.209;607.81
4/15/2014;0.207;601.98
4/16/2014;0.204;609.9
4/17/2014;0.221;612.96
4/18/2014;0.221;612.96
4/21/2014;0.221;612.96
4/22/2014;0.217;621.55
4/23/2014;0.238;618.16
4/24/2014;0.294;620.24
4/25/2014;0.331;615.57
4/28/2014;0.398;616.78
4/29/2014;0.457;624.22
4/30/2014;0.4;624.31
05/01/2014;0.4;625.42
05/02/2014;0.159;624.46
05/05/2014;0.126;623.32
05/06/2014;0.108;621.76
05/07/2014;0.26;622.19
05/08/2014;0.239;628.99
05/09/2014;0.222;627.19
05/12/2014;0.191;632.09
5/13/2014;0.184;633.92
5/14/2014;0.177;633.89
5/15/2014;0.172;628.28
5/16/2014;0.169;629.5
5/19/2014;0.177;628.96
5/20/2014;0.196;628.75
5/21/2014;0.271;632.72
5/22/2014;0.337;634.06
5/23/2014;0.396;635.55
5/26/2014;0.425;639.2
5/27/2014;0.469;640.72
5/28/2014;0.239;640.55
5/29/2014;0.244;641.02
5/30/2014;0.448;640.55
06/02/2014;0.226;642.29
06/03/2014;0.191;639.34
06/04/2014;0.142;639.67
06/05/2014;0.104;642.33
06/06/2014;0.067;646.63
06/09/2014;0.053;649.09
06/10/2014;0.065;651.16
06/11/2014;0.06;647.78
06/12/2014;0.043;647.95
6/13/2014;0.026;646.54
6/16/2014;0.027;643.65
6/17/2014;0.03;645.34
6/18/2014;0.015;644.87
6/19/2014;0.01;648.68
6/20/2014;0.025;648.58
6/23/2014;0.031;645.34
6/24/2014;0.036;643.95
6/25/2014;0.043;637.3
6/26/2014;0.036;637.15
6/27/2014;0.025;637.39
6/30/2014;0.336;637.2
07/01/2014;0.026;642.9
07/02/2014;0.023;644.43
07/03/2014;0.032;650.55
07/04/2014;0.032;648.75
07/07/2014;0.029;642.88
07/08/2014;0.027;633.91
07/09/2014;0.033;633.89
07/10/2014;0.036;627.22
07/11/2014;0.05;628.23
7/14/2014;0.052;633.61
7/15/2014;0.034;631.17
7/16/2014;0.036;639.71
7/17/2014;0.039;633.69
7/18/2014;0.037;633.54
7/21/2014;0.048;630.35
7/22/2014;0.041;638.72
7/23/2014;0.047;639.57
7/24/2014;0.042;642.32
7/25/2014;0.043;637.88
7/28/2014;0.044;636.74
7/29/2014;0.032;638.49
7/30/2014;0.035;635.08
7/31/2014;0.177;626.78
08/01/2014;0.023;619.17
08/04/2014;0.029;617.77
08/05/2014;0.031;619.53
08/06/2014;0.021;614.59
08/07/2014;0.014;610.43
08/08/2014;0.019;606.6
08/11/2014;0.01;614.91
08/12/2014;0.009;613.76
8/13/2014;0.019;616.72
8/14/2014;0.014;618.63
8/15/2014;0.007;616.16
8/18/2014;0.006;623.42
8/19/2014;0.005;626.95
8/20/2014;0.013;626.9
8/21/2014;0.014;631.04
8/22/2014;0.006;629.64
8/25/2014;0.019;636.57
8/26/2014;0.009;641.25
8/27/2014;0.011;642.02
8/28/2014;-0.004;637.75
8/29/2014;0.101;639.53
09/01/2014;-0.013;641.15
09/02/2014;-0.007;640.94
09/03/2014;-0.006;645.24
09/04/2014;0.003;652.61
09/05/2014;0;650.14
09/08/2014;0.003;647.37
09/09/2014;0.012;645.1
09/10/2014;-0.024;644.81
09/11/2014;-0.016;644.01
09/12/2014;-0.014;644.02
9/15/2014;-0.011;643.36
9/16/2014;0.007;641.35
9/17/2014;0.007;644.25
9/18/2014;0.003;650.6
9/19/2014;0.007;652.02
9/22/2014;0.002;648.71
9/23/2014;0.015;639.81
9/24/2014;0.022;644.46
9/25/2014;-0.003;639.01
9/26/2014;-0.017;640.62
9/29/2014;-0.022;638.22
9/30/2014;0.197;642.13
10/01/2014;-0.032;636.81
10/02/2014;-0.033;621.51
10/03/2014;-0.045;627.4
10/06/2014;-0.014;628.91
10/07/2014;-0.033;619.28
10/08/2014;-0.015;613.94
10/09/2014;-0.015;611.52
10/10/2014;-0.006;602.06
10/13/2014;-0.018;602
10/14/2014;-0.026;601.96
10/15/2014;-0.011;582.91
10/16/2014;-0.012;580.44
10/17/2014;-0.014;596.64
10/20/2014;-0.003;593.65
10/21/2014;0.012;606.24
10/22/2014;0.017;610.68
10/23/2014;0.014;614.93
10/24/2014;0.018;612.9
10/27/2014;0.013;609.02
10/28/2014;0.01;614.92
10/29/2014;0.006;615.92
10/30/2014;0.002;619.56
10/31/2014;0.082;630.97
11/03/2014;-0.035;626.21
11/04/2014;-0.039;619.91
11/05/2014;-0.042;630.19
11/06/2014;-0.037;631.87
11/07/2014;-0.038;628.45
11/10/2014;-0.032;633.05
11/11/2014;-0.036;635.35
11/12/2014;-0.027;628.22
11/13/2014;-0.028;629.82
11/14/2014;-0.029;629.39
11/17/2014;-0.027;632.46
11/18/2014;-0.022;636.29
11/19/2014;-0.023;636.11
11/20/2014;-0.019;634.68
11/21/2014;-0.011;647.73
11/24/2014;-0.006;648.65
11/25/2014;0.017;649.72
11/26/2014;0.046;649.71
11/27/2014;0.029;652.01
11/28/2014;0.128;651.57
12/01/2014;-0.007;648.55
12/02/2014;-0.025;651.87
12/03/2014;-0.023;655.56
12/04/2014;-0.036;647.16
12/05/2014;-0.038;658.7
12/08/2014;-0.052;654.29
12/09/2014;-0.04;639.03
12/10/2014;-0.025;636.85
12/11/2014;-0.014;636.89
12/12/2014;-0.021;620.43
12/15/2014;-0.016;606.94
12/16/2014;-0.019;617.42
12/17/2014;-0.026;618.29
12/18/2014;-0.03;636.55
12/19/2014;-0.055;638.91
12/22/2014;-0.051;642.12
12/23/2014;-0.077;646.05
12/24/2014;-0.085;645.72
12/25/2014;-0.085;645.72
12/26/2014;-0.085;645.72
12/29/2014;-0.06;646.49
12/30/2014;-0.077;640.38
12/31/2014;0.144;643.24
01/01/2015;0.144;643.24
01/02/2015;-0.079;640.99
01/05/2015;-0.074;627.21
01/06/2015;-0.075;622.75
01/07/2015;-0.069;625.72
01/08/2015;-0.07;642.94
01/09/2015;-0.047;634.63
01/12/2015;-0.063;638.29
1/13/2015;-0.069;647.5
1/14/2015;-0.067;638.05
1/15/2015;-0.067;654.64
1/16/2015;-0.081;662.05
1/19/2015;-0.075;663.54
1/20/2015;-0.081;668.76
1/21/2015;-0.068;672.82
1/22/2015;-0.036;684.04
1/23/2015;-0.019;695.91
1/26/2015;-0.033;699.71
1/27/2015;-0.019;692.78
1/28/2015;-0.029;693.67
1/29/2015;-0.028;693.09
1/30/2015;0.086;689.89
02/02/2015;-0.024;690.32
02/03/2015;-0.034;695.95
02/04/2015;-0.037;699.37
02/05/2015;-0.026;700.23
02/06/2015;-0.037;701.74
02/09/2015;-0.042;696.55
02/10/2015;-0.041;701.04
02/11/2015;-0.048;699.34
02/12/2015;-0.045;704.88
2/13/2015;-0.046;709.1
2/16/2015;-0.049;708.14
2/17/2015;-0.04;709.03
2/18/2015;-0.038;715.33
2/19/2015;-0.034;717.62
2/20/2015;-0.043;719.24
2/23/2015;-0.044;724.53
2/24/2015;-0.048;728.66
2/25/2015;-0.046;727.73
2/26/2015;-0.062;735.22
2/27/2015;0.064;738.07
03/02/2015;-0.055;736.35
03/03/2015;-0.063;729.92
03/04/2015;-0.06;735.43
03/05/2015;-0.056;742.19
03/06/2015;-0.064;742.97
03/09/2015;-0.064;741.09
03/10/2015;-0.064;734.51
03/11/2015;-0.055;745.49
03/12/2015;-0.055;745.52
3/13/2015;-0.04;747.88
3/16/2015;-0.058;754.63
3/17/2015;-0.041;749.26
3/18/2015;-0.057;751.76
3/19/2015;-0.04;756.23
3/20/2015;-0.055;762.46
3/23/2015;-0.048;757.36
3/24/2015;-0.059;759.76
3/25/2015;-0.063;751.21
3/26/2015;-0.058;745.02
3/27/2015;-0.053;747.03
3/30/2015;-0.05;755.22
3/31/2015;0.05;750.44
04/01/2015;-0.07;752.79
04/02/2015;-0.079;751.74
04/03/2015;-0.079;751.74
04/06/2015;-0.079;751.74
04/07/2015;-0.08;764.35
04/08/2015;-0.074;765.02
04/09/2015;-0.056;773.66
04/10/2015;-0.07;780.91
4/13/2015;-0.072;782.24
4/14/2015;-0.089;778.77
4/15/2015;-0.074;783.33
4/16/2015;-0.093;777.65
4/17/2015;-0.073;764.13
4/20/2015;-0.079;770.61
4/21/2015;-0.084;774.99
4/22/2015;-0.077;774.79
4/23/2015;-0.08;771.91
4/24/2015;-0.081;774.5
4/27/2015;-0.081;782.17
4/28/2015;-0.079;770.59
4/29/2015;-0.072;753.62
4/30/2015;-0.027;751.19
05/01/2015;-0.027;749.06
05/04/2015;-0.084;753.6
05/05/2015;-0.085;742.83
05/06/2015;-0.088;738.52
05/07/2015;-0.089;739.66
05/08/2015;-0.087;761.13
05/11/2015;-0.089;763.99
05/12/2015;-0.091;754.19
5/13/2015;-0.137;753.17
5/14/2015;-0.143;758.43
5/15/2015;-0.11;755.52
5/18/2015;-0.105;759.1
5/19/2015;-0.106;771.9
5/20/2015;-0.105;775.17
5/21/2015;-0.106;778.26
5/22/2015;-0.14;778.28
5/25/2015;-0.143;776.05
5/26/2015;-0.109;770.51
5/27/2015;-0.114;780.6
5/28/2015;-0.104;777.02
5/29/2015;-0.08;763.73
06/01/2015;-0.106;765.15
06/02/2015;-0.122;757.35
06/03/2015;-0.143;756.38
06/04/2015;-0.138;750.32
06/05/2015;-0.115;743.35
06/08/2015;-0.127;736.6
06/09/2015;-0.126;733.7
06/10/2015;-0.117;746.97
06/11/2015;-0.12;751.5
06/12/2015;-0.125;744.59
6/15/2015;-0.119;732.43
6/16/2015;-0.125;737.16
6/17/2015;-0.11;733.85
6/18/2015;-0.118;734.85
6/19/2015;-0.12;737.49
6/22/2015;-0.127;754.14
6/23/2015;-0.121;762.89
6/24/2015;-0.111;760.01
6/25/2015;-0.116;758.31
6/26/2015;-0.123;759.18
6/29/2015;-0.118;738.76
6/30/2015;-0.06;729.46
07/01/2015;-0.123;740.52
07/02/2015;-0.121;737.56
07/03/2015;-0.116;733.71
07/06/2015;-0.122;724.66
07/07/2015;-0.12;713.31
07/08/2015;-0.118;713.58
07/09/2015;-0.121;729.26
07/10/2015;-0.12;744.08
7/13/2015;-0.118;758.73
7/14/2015;-0.112;762.25
7/15/2015;-0.122;765.57
7/16/2015;-0.124;775.95
7/17/2015;-0.122;776.43
7/20/2015;-0.116;778.58
7/21/2015;-0.121;770.66
7/22/2015;-0.12;766.1
7/23/2015;-0.115;762
7/24/2015;-0.114;755.39
7/27/2015;-0.117;738.71
7/28/2015;-0.114;746.58
7/29/2015;-0.113;754.21
7/30/2015;-0.116;758.49
7/31/2015;-0.102;758.74
08/03/2015;-0.108;764.68
08/04/2015;-0.11;763.37
08/05/2015;-0.108;773.29
08/06/2015;-0.116;767.52
08/07/2015;-0.119;760.64
08/10/2015;-0.129;765.92
08/11/2015;-0.117;754.03
08/12/2015;-0.124;733.68
8/13/2015;-0.129;741.88
8/14/2015;-0.13;741.02
8/17/2015;-0.122;742.98
8/18/2015;-0.126;744.65
8/19/2015;-0.119;731.56
8/20/2015;-0.118;716.66
8/21/2015;-0.119;693.33
8/24/2015;-0.126;656.36
8/25/2015;-0.135;683.9
8/26/2015;-0.129;671.95
8/27/2015;-0.127;695.32
8/28/2015;-0.126;697.26
8/31/2015;-0.11;696.3
09/01/2015;-0.125;677.31
09/02/2015;-0.125;679.17
09/03/2015;-0.124;695.3
09/04/2015;-0.133;677.78
09/07/2015;-0.136;681.05
09/08/2015;-0.134;689.1
09/09/2015;-0.13;698.26
09/10/2015;-0.132;689.97
09/11/2015;-0.13;683.02
9/14/2015;-0.14;679.01
9/15/2015;-0.142;684.38
9/16/2015;-0.136;694.83
9/17/2015;-0.138;693.58
9/18/2015;-0.141;681.26
9/21/2015;-0.145;687.22
9/22/2015;-0.142;665.79
9/23/2015;-0.143;666.38
9/24/2015;-0.143;652.3
9/25/2015;-0.143;670.84
9/28/2015;-0.146;656.12
9/29/2015;-0.135;651.62
9/30/2015;-0.122;668.02
10/01/2015;-0.142;665.14
10/02/2015;-0.139;668.27
10/05/2015;-0.144;688.43
10/06/2015;-0.134;692.41
10/07/2015;-0.139;693.43
10/08/2015;-0.138;694.83
10/09/2015;-0.142;697.15
10/12/2015;-0.134;695.17
10/13/2015;-0.136;688.84
10/14/2015;-0.135;683.73
10/15/2015;-0.143;693.69
10/16/2015;-0.142;697.81
10/19/2015;-0.142;699.97
10/20/2015;-0.139;696.99
10/21/2015;-0.136;696.92
10/22/2015;-0.139;711.36
10/23/2015;-0.134;725.52
10/26/2015;-0.144;722.71
10/27/2015;-0.137;714.99
10/28/2015;-0.145;722.58
10/29/2015;-0.143;722.46
10/30/2015;-0.129;722.01
11/02/2015;-0.129;724.5
11/03/2015;-0.134;727.64
11/04/2015;-0.13;731.32
11/05/2015;-0.129;728.58
11/06/2015;-0.138;730.88
11/09/2015;-0.145;723.05
11/10/2015;-0.139;723.81
11/11/2015;-0.131;728.5
11/12/2015;-0.138;717.02
11/13/2015;-0.132;711.21
11/16/2015;-0.138;713.37
11/17/2015;-0.131;731.15
11/18/2015;-0.129;730.21
11/19/2015;-0.137;733.57
11/20/2015;-0.133;735.17
11/23/2015;-0.138;732.48
11/24/2015;-0.139;723.36
11/25/2015;-0.134;733.38
11/26/2015;-0.139;740.28
11/27/2015;-0.138;738.95
11/30/2015;-0.127;742.33
12/01/2015;-0.131;740.06
12/02/2015;-0.132;739.94
12/03/2015;-0.136;716.74
12/04/2015;-0.138;713.82
12/07/2015;-0.142;717.49
12/08/2015;-0.147;704.53
12/09/2015;-0.235;701.54
12/10/2015;-0.232;699.71
12/11/2015;-0.231;685.42
12/14/2015;-0.23;673.37
12/15/2015;-0.239;692.72
12/16/2015;-0.241;694.36
12/17/2015;-0.238;703.02
12/18/2015;-0.237;695.94
12/21/2015;-0.231;688.23
12/22/2015;-0.231;687.67
12/23/2015;-0.234;706.03
12/24/2015;-0.244;705.87
12/25/2015;-0.244;705.87
12/28/2015;-0.238;702.42
12/29/2015;-0.223;712.44
12/30/2015;-0.14;708.62
12/31/2015;-0.127;705
01/01/2016;-0.127;705
01/04/2016;-0.241;687.38
01/05/2016;-0.251;691.65
01/06/2016;-0.253;682.92
01/07/2016;-0.233;667.85
01/08/2016;-0.235;657.91
01/11/2016;-0.236;655.76
01/12/2016;-0.233;661.61
1/13/2016;-0.237;664.33
1/14/2016;-0.24;654.3
1/15/2016;-0.239;635.83
1/18/2016;-0.24;633.52
1/19/2016;-0.239;641.8
1/20/2016;-0.238;621.28
1/21/2016;-0.24;633.35
1/22/2016;-0.241;652.34
1/25/2016;-0.238;648.32
1/26/2016;-0.236;653.97
1/27/2016;-0.237;656.15
1/28/2016;-0.239;645.86
1/29/2016;-0.228;660.1
02/01/2016;-0.237;658.88
02/02/2016;-0.232;645.34
02/03/2016;-0.247;635.39
02/04/2016;-0.231;634.24
02/05/2016;-0.236;628.72
02/08/2016;-0.242;606.47
02/09/2016;-0.237;596.89
02/10/2016;-0.237;608.1
02/11/2016;-0.239;585.84
02/12/2016;-0.24;602.89
2/15/2016;-0.243;620.94
2/16/2016;-0.242;618.26
2/17/2016;-0.244;634.48
2/18/2016;-0.244;635.22
2/19/2016;-0.243;630.32
2/22/2016;-0.242;640.86
2/23/2016;-0.246;633.07
2/24/2016;-0.247;618.47
2/25/2016;-0.249;631.25
2/26/2016;-0.243;640.92
2/29/2016;-0.227;645.53
03/01/2016;-0.238;654.81
03/02/2016;-0.234;659.16
03/03/2016;-0.238;656.85
03/04/2016;-0.236;661.46
03/07/2016;-0.239;659.77
03/08/2016;-0.234;653.14
03/09/2016;-0.236;656.35
03/10/2016;-0.242;645.61
03/11/2016;-0.242;662.51
3/14/2016;-0.243;667.21
3/15/2016;-0.248;659.86
3/16/2016;-0.339;660.15
3/17/2016;-0.347;659.86
3/18/2016;-0.345;662.05
3/21/2016;-0.345;660.57
3/22/2016;-0.344;659.58
3/23/2016;-0.346;659.24
3/24/2016;-0.349;649.72
3/25/2016;-0.349;649.72
3/28/2016;-0.349;649.72
3/29/2016;-0.347;653.02
3/30/2016;-0.347;661.52
3/31/2016;-0.303;654.57
04/01/2016;-0.335;646.31
04/04/2016;-0.331;648.93
04/05/2016;-0.332;636.71
04/06/2016;-0.334;641.69
04/07/2016;-0.33;637.31
04/08/2016;-0.334;644.69
04/11/2016;-0.333;647.06
04/12/2016;-0.341;650.53
4/13/2016;-0.337;666.94
4/14/2016;-0.34;668.99
4/15/2016;-0.341;666.74
4/18/2016;-0.348;669.54
4/19/2016;-0.34;679.41
4/20/2016;-0.343;682.34
4/21/2016;-0.342;680.29
4/22/2016;-0.34;678.22
4/25/2016;-0.341;674.84
4/26/2016;-0.342;676.36
4/27/2016;-0.34;678.52
4/28/2016;-0.337;680.26
4/29/2016;-0.333;666.03
05/02/2016;-0.338;666
05/03/2016;-0.331;655.01
05/04/2016;-0.336;647.82
05/05/2016;-0.341;650.54
05/06/2016;-0.329;648.4
05/09/2016;-0.326;651.47
05/10/2016;-0.333;657.62
05/11/2016;-0.335;654.77
05/12/2016;-0.342;652.11
5/13/2016;-0.341;655.47
5/16/2016;-0.347;655.81
5/17/2016;-0.334;655.96
5/18/2016;-0.337;661.58
5/19/2016;-0.34;654.94
5/20/2016;-0.335;663.04
5/23/2016;-0.338;660.97
5/24/2016;-0.34;675.58
5/25/2016;-0.342;684.42
5/26/2016;-0.356;685.34
5/27/2016;-0.346;686.87
5/30/2016;-0.345;687.9
5/31/2016;-0.324;682.66
06/01/2016;-0.333;676.11
06/02/2016;-0.33;676.92
06/03/2016;-0.338;670.93
06/06/2016;-0.331;673.28
06/07/2016;-0.333;680.87
06/08/2016;-0.337;677.55
06/09/2016;-0.331;671.43
06/10/2016;-0.329;655.05
6/13/2016;-0.327;643.01
6/14/2016;-0.33;630.67
6/15/2016;-0.334;636.77
6/16/2016;-0.335;632.24
6/17/2016;-0.341;641.15
6/20/2016;-0.341;664.66
6/21/2016;-0.335;669.39
6/22/2016;-0.34;671.92
6/23/2016;-0.345;681.87
6/24/2016;-0.323;633.91
6/27/2016;-0.336;607.9
6/28/2016;-0.337;623.59
6/29/2016;-0.337;642.87
6/30/2016;-0.293;649.66
07/01/2016;-0.321;654.33
07/04/2016;-0.315;649.52
07/05/2016;-0.323;638.55
07/06/2016;-0.326;627.93
07/07/2016;-0.329;634.6
07/08/2016;-0.321;644.91
07/11/2016;-0.326;655.63
07/12/2016;-0.324;662.61
7/13/2016;-0.326;661.75
7/14/2016;-0.332;667.03
7/15/2016;-0.333;665.88
7/18/2016;-0.334;667.43
7/19/2016;-0.336;664.71
7/20/2016;-0.333;671.59
7/21/2016;-0.335;671.14
7/22/2016;-0.335;670.64
7/25/2016;-0.334;671.83
7/26/2016;-0.334;672.48
7/27/2016;-0.331;675.46
7/28/2016;-0.335;669.1
7/29/2016;-0.321;673.88
08/01/2016;-0.33;669.87
08/02/2016;-0.331;661.21
08/03/2016;-0.332;661.45
08/04/2016;-0.337;666.26
08/05/2016;-0.339;673.31
08/08/2016;-0.342;673.62
08/09/2016;-0.338;679.82
08/10/2016;-0.333;678.46
08/11/2016;-0.344;684.64
08/12/2016;-0.347;683.55
8/15/2016;-0.346;683.49
8/16/2016;-0.336;678.09
8/17/2016;-0.338;672.46
8/18/2016;-0.339;677.52
8/19/2016;-0.342;672.05
8/22/2016;-0.341;672.65
8/23/2016;-0.34;678.91
8/24/2016;-0.339;681.54
8/25/2016;-0.341;675.87
8/26/2016;-0.343;679.23
8/29/2016;-0.345;678.21
8/30/2016;-0.341;681.28
8/31/2016;-0.329;678.87
09/01/2016;-0.338;679.18
09/02/2016;-0.339;692.59
09/05/2016;-0.339;692.94
09/06/2016;-0.341;690.66
09/07/2016;-0.354;692.63
09/08/2016;-0.337;690.46
09/09/2016;-0.342;682.94
09/12/2016;-0.344;676.45
9/13/2016;-0.346;669.5
9/14/2016;-0.342;668.92
9/15/2016;-0.345;672.72
9/16/2016;-0.346;667.75
9/19/2016;-0.347;674.64
9/20/2016;-0.346;674.11
9/21/2016;-0.347;677.05
9/22/2016;-0.342;687.77
9/23/2016;-0.345;682.78
9/26/2016;-0.345;672.23
9/27/2016;-0.343;672.71
9/28/2016;-0.346;677.41
9/29/2016;-0.343;677.74
9/30/2016;-0.329;678.14
10/03/2016;-0.321;678.8
10/04/2016;-0.344;684.47
